date;hour;price
2023-09-28;1;1,98
2023-09-28;2;1,85
2023-09-28;3;1,67
2023-09-28;4;2,07
2023-09-28;5;3,81
2023-09-28;6;7,99
2023-09-28;7;32,98
2023-09-28;8;41,19
2023-09-28;9;33,50
2023-09-28;10;31,57
2023-09-28;11;11,96
2023-09-28;12;9,47
2023-09-28;13;7,92
2023-09-28;14;6,31
2023-09-28;15;5,83
2023-09-28;16;6,40
2023-09-28;17;30,00
2023-09-28;18;30,01
2023-09-28;19;4,30
2023-09-28;20;2,74
2023-09-28;21;1,68
2023-09-28;22;0,06
2023-09-28;23;-0,65
2023-09-29;0;-0,60
2023-09-29;1;-0,60
2023-09-29;2;-0,57
2023-09-29;3;-0,36
2023-09-29;4;0,00
2023-09-29;5;1,65
2023-09-29;6;3,48
2023-09-29;7;5,16
2023-09-29;8;6,62
2023-09-29;9;7,02
2023-09-29;10;6,95
2023-09-29;11;6,84
2023-09-29;12;6,25
2023-09-29;13;6,24
2023-09-29;14;5,83
2023-09-29;15;5,83
2023-09-29;16;5,91
2023-09-29;17;6,05
2023-09-29;18;5,29
2023-09-29;19;4,99
2023-09-29;20;3,64
2023-09-29;21;2,63
2023-09-29;22;1,71
2023-09-29;23;0,16
2023-09-30;0;-0,02
2023-09-30;1;-0,04
2023-09-30;2;-0,07
2023-09-30;3;-0,02
2023-09-30;4;0,00
2023-09-30;5;0,01
2023-09-30;6;0,07
2023-09-30;7;1,24
2023-09-30;8;1,98
2023-09-30;9;2,14
2023-09-30;10;1,50
2023-09-30;11;0,04
2023-09-30;12;-0,17
2023-09-30;13;-1,10
2023-09-30;14;-1,73
2023-09-30;15;-1,34
2023-09-30;16;-1,06
2023-09-30;17;-0,80
2023-09-30;18;-0,43
2023-09-30;19;-0,39
2023-09-30;20;-0,82
2023-09-30;21;-1,04
2023-09-30;22;-1,12
2023-09-30;23;-1,68
2023-10-01;0;-1,99
2023-10-01;1;-2,02
2023-10-01;2;-2,08
2023-10-01;3;-2,09
2023-10-01;4;-2,07
2023-10-01;5;-2,07
2023-10-01;6;-2,00
2023-10-01;7;-1,79
2023-10-01;8;-1,07
2023-10-01;9;-0,16
2023-10-01;10;0,00
2023-10-01;11;0,39
2023-10-01;12;-0,05
2023-10-01;13;-1,89
2023-10-01;14;-0,73
2023-10-01;15;1,53
2023-10-01;16;3,22
2023-10-01;17;4,79
2023-10-01;18;5,68
2023-10-01;19;5,91
2023-10-01;20;4,98
2023-10-01;21;4,88
2023-10-01;22;4,25
2023-10-01;23;3,59
2023-10-02;0;2,79
2023-10-02;1;2,78
2023-10-02;2;2,91
2023-10-02;3;3,15
2023-10-02;4;3,86
2023-10-02;5;4,98
2023-10-02;6;7,48
2023-10-02;7;32,90
2023-10-02;8;141,03
2023-10-02;9;115,00
2023-10-02;10;11,42
2023-10-02;11;10,85
2023-10-02;12;9,69
2023-10-02;13;9,10
2023-10-02;14;8,86
2023-10-02;15;8,96
2023-10-02;16;9,33
2023-10-02;17;10,32
2023-10-02;18;10,27
2023-10-02;19;9,91
2023-10-02;20;6,89
2023-10-02;21;5,01
2023-10-02;22;4,18
2023-10-02;23;3,10
2023-10-03;0;2,99
2023-10-03;1;2,96
2023-10-03;2;2,96
2023-10-03;3;2,97
2023-10-03;4;3,20
2023-10-03;5;4,41
2023-10-03;6;6,16
2023-10-03;7;11,66
2023-10-03;8;10,68
2023-10-03;9;4,93
2023-10-03;10;3,31
2023-10-03;11;2,99
2023-10-03;12;2,98
2023-10-03;13;2,78
2023-10-03;14;2,64
2023-10-03;15;2,58
2023-10-03;16;2,92
2023-10-03;17;4,98
2023-10-03;18;8,31
2023-10-03;19;7,62
2023-10-03;20;5,38
2023-10-03;21;4,09
2023-10-03;22;2,69
2023-10-03;23;0,73
2023-10-04;0;0,13
2023-10-04;1;0,01
2023-10-04;2;-0,02
2023-10-04;3;-0,07
2023-10-04;4;-0,09
2023-10-04;5;-0,06
2023-10-04;6;1,57
2023-10-04;7;4,75
2023-10-04;8;4,96
2023-10-04;9;4,11
2023-10-04;10;2,76
2023-10-04;11;1,92
2023-10-04;12;1,48
2023-10-04;13;1,24
2023-10-04;14;1,33
2023-10-04;15;1,42
2023-10-04;16;2,44
2023-10-04;17;3,18
2023-10-04;18;3,17
2023-10-04;19;2,52
2023-10-04;20;1,59
2023-10-04;21;0,13
2023-10-04;22;0,00
2023-10-04;23;-0,31
2023-10-05;0;0,00
2023-10-05;1;-0,03
2023-10-05;2;-0,06
2023-10-05;3;-0,05
2023-10-05;4;-0,01
2023-10-05;5;0,11
2023-10-05;6;2,98
2023-10-05;7;4,97
2023-10-05;8;6,98
2023-10-05;9;7,81
2023-10-05;10;7,32
2023-10-05;11;6,89
2023-10-05;12;5,68
2023-10-05;13;4,99
2023-10-05;14;4,96
2023-10-05;15;5,20
2023-10-05;16;7,25
2023-10-05;17;8,28
2023-10-05;18;51,14
2023-10-05;19;139,92
2023-10-05;20;15,03
2023-10-05;21;4,91
2023-10-05;22;3,99
2023-10-05;23;2,98
2023-10-06;0;2,82
2023-10-06;1;2,52
2023-10-06;2;2,27
2023-10-06;3;2,39
2023-10-06;4;2,83
2023-10-06;5;3,86
2023-10-06;6;5,60
2023-10-06;7;14,44
2023-10-06;8;18,97
2023-10-06;9;12,04
2023-10-06;10;9,87
2023-10-06;11;6,81
2023-10-06;12;4,96
2023-10-06;13;2,90
2023-10-06;14;2,04
2023-10-06;15;2,87
2023-10-06;16;2,67
2023-10-06;17;2,83
2023-10-06;18;2,83
2023-10-06;19;1,98
2023-10-06;20;1,14
2023-10-06;21;0,05
2023-10-06;22;-0,09
2023-10-06;23;-1,20
2023-10-07;0;-3,41
2023-10-07;1;-3,41
2023-10-07;2;-3,63
2023-10-07;3;-4,31
2023-10-07;4;-3,48
2023-10-07;5;-3,79
2023-10-07;6;-3,07
2023-10-07;7;-1,66
2023-10-07;8;-0,19
2023-10-07;9;-0,08
2023-10-07;10;-0,09
2023-10-07;11;-0,19
2023-10-07;12;-0,28
2023-10-07;13;-0,38
2023-10-07;14;-0,33
2023-10-07;15;-0,08
2023-10-07;16;0,00
2023-10-07;17;0,38
2023-10-07;18;1,19
2023-10-07;19;0,70
2023-10-07;20;0,00
2023-10-07;21;-0,09
2023-10-07;22;-1,03
2023-10-07;23;-1,96
2023-10-08;0;-1,68
2023-10-08;1;-1,99
2023-10-08;2;-2,04
2023-10-08;3;-2,07
2023-10-08;4;-2,05
2023-10-08;5;-1,80
2023-10-08;6;-1,10
2023-10-08;7;-0,04
2023-10-08;8;0,51
2023-10-08;9;1,31
2023-10-08;10;1,36
2023-10-08;11;1,30
2023-10-08;12;1,32
2023-10-08;13;1,35
2023-10-08;14;1,64
2023-10-08;15;2,50
2023-10-08;16;3,33
2023-10-08;17;4,96
2023-10-08;18;7,71
2023-10-08;19;11,36
2023-10-08;20;9,15
2023-10-08;21;7,23
2023-10-08;22;6,05
2023-10-08;23;4,99
2023-10-09;0;4,73
2023-10-09;1;3,76
2023-10-09;2;3,90
2023-10-09;3;4,19
2023-10-09;4;4,96
2023-10-09;5;7,52
2023-10-09;6;53,28
2023-10-09;7;111,80
2023-10-09;8;126,91
2023-10-09;9;121,43
2023-10-09;10;111,59
2023-10-09;11;105,36
2023-10-09;12;98,99
2023-10-09;13;98,19
2023-10-09;14;102,97
2023-10-09;15;107,28
2023-10-09;16;110,31
2023-10-09;17;129,32
2023-10-09;18;189,22
2023-10-09;19;221,70
2023-10-09;20;180,07
2023-10-09;21;129,57
2023-10-09;22;52,09
2023-10-09;23;10,56
2023-10-10;0;28,24
2023-10-10;1;8,83
2023-10-10;2;8,23
2023-10-10;3;8,60
2023-10-10;4;17,14
2023-10-10;5;50,14
2023-10-10;6;126,88
2023-10-10;7;201,92
2023-10-10;8;198,63
2023-10-10;9;132,10
2023-10-10;10;116,20
2023-10-10;11;104,16
2023-10-10;12;94,33
2023-10-10;13;51,63
2023-10-10;14;46,81
2023-10-10;15;41,05
2023-10-10;16;47,60
2023-10-10;17;42,73
2023-10-10;18;26,38
2023-10-10;19;4,92
2023-10-10;20;2,05
2023-10-10;21;0,01
2023-10-10;22;-1,74
2023-10-10;23;-3,08
2023-10-11;0;-4,54
2023-10-11;1;-4,98
2023-10-11;2;-5,09
2023-10-11;3;-5,15
2023-10-11;4;-4,86
2023-10-11;5;-3,45
2023-10-11;6;-1,10
2023-10-11;7;0,01
2023-10-11;8;1,60
2023-10-11;9;2,09
2023-10-11;10;2,48
2023-10-11;11;1,05
2023-10-11;12;0,00
2023-10-11;13;-0,06
2023-10-11;14;-0,04
2023-10-11;15;0,06
2023-10-11;16;1,17
2023-10-11;17;1,32
2023-10-11;18;0,87
2023-10-11;19;0,00
2023-10-11;20;-0,96
2023-10-11;21;-2,03
2023-10-11;22;-3,21
2023-10-11;23;-5,08
2023-10-12;0;-7,60
2023-10-12;1;-10,00
2023-10-12;2;-10,08
2023-10-12;3;-10,39
2023-10-12;4;-10,03
2023-10-12;5;-4,41
2023-10-12;6;-2,17
2023-10-12;7;-0,36
2023-10-12;8;0,00
2023-10-12;9;0,00
2023-10-12;10;-0,11
2023-10-12;11;-1,10
2023-10-12;12;-1,94
2023-10-12;13;-2,09
2023-10-12;14;-2,09
2023-10-12;15;-2,07
2023-10-12;16;-2,03
2023-10-12;17;-1,10
2023-10-12;18;-0,11
2023-10-12;19;-0,10
2023-10-12;20;-0,76
2023-10-12;21;-1,07
2023-10-12;22;-1,67
2023-10-12;23;-2,07
2023-10-13;0;-2,08
2023-10-13;1;-2,03
2023-10-13;2;-1,25
2023-10-13;3;-0,19
2023-10-13;4;0,53
2023-10-13;5;2,96
2023-10-13;6;6,18
2023-10-13;7;47,51
2023-10-13;8;51,15
2023-10-13;9;48,56
2023-10-13;10;46,10
2023-10-13;11;34,24
2023-10-13;12;9,92
2023-10-13;13;7,13
2023-10-13;14;4,42
2023-10-13;15;4,24
2023-10-13;16;4,26
2023-10-13;17;3,60
2023-10-13;18;3,94
2023-10-13;19;2,70
2023-10-13;20;1,09
2023-10-13;21;-0,10
2023-10-13;22;-2,01
2023-10-13;23;-2,98
2023-10-14;0;-1,25
2023-10-14;1;-2,06
2023-10-14;2;-2,77
2023-10-14;3;-3,43
2023-10-14;4;-3,95
2023-10-14;5;-4,37
2023-10-14;6;-3,02
2023-10-14;7;-2,60
2023-10-14;8;-2,03
2023-10-14;9;-2,03
2023-10-14;10;-2,19
2023-10-14;11;-2,19
2023-10-14;12;-2,60
2023-10-14;13;-2,62
2023-10-14;14;-2,11
2023-10-14;15;-1,25
2023-10-14;16;-1,02
2023-10-14;17;0,00
2023-10-14;18;0,01
2023-10-14;19;0,00
2023-10-14;20;-1,07
2023-10-14;21;-1,27
2023-10-14;22;-2,24
2023-10-14;23;-3,08
2023-10-15;0;-4,37
2023-10-15;1;-4,40
2023-10-15;2;-4,43
2023-10-15;3;-4,35
2023-10-15;4;-4,33
2023-10-15;5;-3,97
2023-10-15;6;-3,32
2023-10-15;7;-3,01
2023-10-15;8;-2,61
2023-10-15;9;-3,03
2023-10-15;10;-3,01
2023-10-15;11;-3,04
2023-10-15;12;-3,07
2023-10-15;13;-3,06
2023-10-15;14;-2,61
2023-10-15;15;-2,10
2023-10-15;16;-1,12
2023-10-15;17;-0,03
2023-10-15;18;0,00
2023-10-15;19;-0,01
2023-10-15;20;-0,46
2023-10-15;21;-1,10
2023-10-15;22;-1,26
2023-10-15;23;-2,07
2023-10-16;0;-2,05
2023-10-16;1;-2,07
2023-10-16;2;-2,09
2023-10-16;3;-2,08
2023-10-16;4;-2,02
2023-10-16;5;-1,10
2023-10-16;6;3,90
2023-10-16;7;57,37
2023-10-16;8;65,52
2023-10-16;9;63,31
2023-10-16;10;59,12
2023-10-16;11;29,97
2023-10-16;12;9,92
2023-10-16;13;4,92
2023-10-16;14;2,93
2023-10-16;15;5,04
2023-10-16;16;19,92
2023-10-16;17;57,07
2023-10-16;18;57,23
2023-10-16;19;56,53
2023-10-16;20;19,94
2023-10-16;21;3,39
2023-10-16;22;2,98
2023-10-16;23;2,72
2023-10-17;0;3,51
2023-10-17;1;3,65
2023-10-17;2;3,94
2023-10-17;3;4,97
2023-10-17;4;7,17
2023-10-17;5;12,29
2023-10-17;6;54,64
2023-10-17;7;161,04
2023-10-17;8;186,50
2023-10-17;9;109,96
2023-10-17;10;62,70
2023-10-17;11;59,65
2023-10-17;12;29,05
2023-10-17;13;21,59
2023-10-17;14;19,99
2023-10-17;15;24,98
2023-10-17;16;49,91
2023-10-17;17;53,44
2023-10-17;18;56,50
2023-10-17;19;54,24
2023-10-17;20;51,91
2023-10-17;21;44,97
2023-10-17;22;15,99
2023-10-17;23;8,58
2023-10-18;0;7,38
2023-10-18;1;7,27
2023-10-18;2;7,07
2023-10-18;3;7,26
2023-10-18;4;8,00
2023-10-18;5;8,98
2023-10-18;6;47,09
2023-10-18;7;162,90
2023-10-18;8;155,32
2023-10-18;9;115,66
2023-10-18;10;84,58
2023-10-18;11;75,07
2023-10-18;12;62,21
2023-10-18;13;61,64
2023-10-18;14;59,45
2023-10-18;15;66,73
2023-10-18;16;74,90
2023-10-18;17;127,93
2023-10-18;18;105,50
2023-10-18;19;51,51
2023-10-18;20;47,34
2023-10-18;21;32,95
2023-10-18;22;8,55
2023-10-18;23;6,81
2023-10-19;0;4,04
2023-10-19;1;2,91
2023-10-19;2;2,46
2023-10-19;3;1,92
2023-10-19;4;2,45
2023-10-19;5;4,21
2023-10-19;6;8,19
2023-10-19;7;12,01
2023-10-19;8;18,98
2023-10-19;9;18,92
2023-10-19;10;15,04
2023-10-19;11;10,55
2023-10-19;12;9,84
2023-10-19;13;9,49
2023-10-19;14;9,18
2023-10-19;15;8,94
2023-10-19;16;8,58
2023-10-19;17;9,09
2023-10-19;18;8,85
2023-10-19;19;8,57
2023-10-19;20;7,80
2023-10-19;21;7,51
2023-10-19;22;6,05
2023-10-19;23;4,25
2023-10-20;0;6,44
2023-10-20;1;6,23
2023-10-20;2;6,02
2023-10-20;3;5,67
2023-10-20;4;5,41
2023-10-20;5;8,40
2023-10-20;6;9,98
2023-10-20;7;18,91
2023-10-20;8;23,92
2023-10-20;9;18,92
2023-10-20;10;13,88
2023-10-20;11;11,42
2023-10-20;12;10,29
2023-10-20;13;9,93
2023-10-20;14;9,84
2023-10-20;15;9,78
2023-10-20;16;9,94
2023-10-20;17;10,21
2023-10-20;18;10,06
2023-10-20;19;9,65
2023-10-20;20;8,90
2023-10-20;21;8,55
2023-10-20;22;7,34
2023-10-20;23;5,98
2023-10-21;0;7,26
2023-10-21;1;6,34
2023-10-21;2;5,31
2023-10-21;3;5,04
2023-10-21;4;5,16
2023-10-21;5;5,91
2023-10-21;6;6,88
2023-10-21;7;8,52
2023-10-21;8;9,30
2023-10-21;9;9,99
2023-10-21;10;9,96
2023-10-21;11;9,75
2023-10-21;12;9,74
2023-10-21;13;9,59
2023-10-21;14;9,49
2023-10-21;15;9,80
2023-10-21;16;10,74
2023-10-21;17;12,99
2023-10-21;18;14,30
2023-10-21;19;13,04
2023-10-21;20;11,49
2023-10-21;21;10,48
2023-10-21;22;10,01
2023-10-21;23;9,29
2023-10-22;0;10,57
2023-10-22;1;10,52
2023-10-22;2;10,66
2023-10-22;3;10,67
2023-10-22;4;10,89
2023-10-22;5;11,73
2023-10-22;6;13,66
2023-10-22;7;14,42
2023-10-22;8;17,06
2023-10-22;9;17,99
2023-10-22;10;29,90
2023-10-22;11;47,43
2023-10-22;12;43,91
2023-10-22;13;28,49
2023-10-22;14;31,09
2023-10-22;15;49,91
2023-10-22;16;57,69
2023-10-22;17;61,22
2023-10-22;18;60,27
2023-10-22;19;59,20
2023-10-22;20;54,37
2023-10-22;21;38,75
2023-10-22;22;24,94
2023-10-22;23;19,03
2023-10-23;0;29,68
2023-10-23;1;24,67
2023-10-23;2;24,45
2023-10-23;3;24,29
2023-10-23;4;24,29
2023-10-23;5;28,02
2023-10-23;6;56,92
2023-10-23;7;135,53
2023-10-23;8;173,24
2023-10-23;9;193,63
2023-10-23;10;148,01
2023-10-23;11;125,00
2023-10-23;12;106,42
2023-10-23;13;99,80
2023-10-23;14;100,75
2023-10-23;15;104,43
2023-10-23;16;125,63
2023-10-23;17;135,35
2023-10-23;18;154,97
2023-10-23;19;165,19
2023-10-23;20;155,90
2023-10-23;21;127,33
2023-10-23;22;101,53
2023-10-23;23;105,36
2023-10-24;0;98,89
2023-10-24;1;94,88
2023-10-24;2;92,27
2023-10-24;3;49,98
2023-10-24;4;49,98
2023-10-24;5;27,71
2023-10-24;6;75,85
2023-10-24;7;99,21
2023-10-24;8;115,38
2023-10-24;9;99,87
2023-10-24;10;68,77
2023-10-24;11;70,33
2023-10-24;12;64,06
2023-10-24;13;61,27
2023-10-24;14;60,31
2023-10-24;15;60,84
2023-10-24;16;60,25
2023-10-24;17;58,74
2023-10-24;18;60,03
2023-10-24;19;60,26
2023-10-24;20;53,25
2023-10-24;21;30,60
2023-10-24;22;24,62
2023-10-24;23;22,37
2023-10-25;0;20,83
2023-10-25;1;20,15
2023-10-25;2;19,10
2023-10-25;3;18,96
2023-10-25;4;18,96
2023-10-25;5;18,87
2023-10-25;6;20,96
2023-10-25;7;25,25
2023-10-25;8;33,99
2023-10-25;9;45,66
2023-10-25;10;65,03
2023-10-25;11;59,31
2023-10-25;12;45,02
2023-10-25;13;35,83
2023-10-25;14;37,17
2023-10-25;15;39,05
2023-10-25;16;44,42
2023-10-25;17;64,55
2023-10-25;18;65,04
2023-10-25;19;65,10
2023-10-25;20;40,76
2023-10-25;21;25,79
2023-10-25;22;25,01
2023-10-25;23;30,30
2023-10-26;0;20,33
2023-10-26;1;19,19
2023-10-26;2;18,52
2023-10-26;3;18,61
2023-10-26;4;18,61
2023-10-26;5;19,93
2023-10-26;6;29,74
2023-10-26;7;35,78
2023-10-26;8;64,75
2023-10-26;9;57,50
2023-10-26;10;68,42
2023-10-26;11;70,50
2023-10-26;12;74,21
2023-10-26;13;74,17
2023-10-26;14;72,06
2023-10-26;15;67,85
2023-10-26;16;97,62
2023-10-26;17;109,99
2023-10-26;18;139,48
2023-10-26;19;147,33
2023-10-26;20;147,37
2023-10-26;21;127,58
2023-10-26;22;116,20
2023-10-26;23;105,14
2023-10-27;0;50,89
2023-10-27;1;49,72
2023-10-27;2;48,62
2023-10-27;3;47,26
2023-10-27;4;47,26
2023-10-27;5;49,67
2023-10-27;6;49,19
2023-10-27;7;71,26
2023-10-27;8;139,40
2023-10-27;9;150,84
2023-10-27;10;149,04
2023-10-27;11;111,39
2023-10-27;12;111,51
2023-10-27;13;119,46
2023-10-27;14;106,40
2023-10-27;15;98,42
2023-10-27;16;105,10
2023-10-27;17;111,05
2023-10-27;18;121,85
2023-10-27;19;135,42
2023-10-27;20;119,99
2023-10-27;21;73,84
2023-10-27;22;68,60
2023-10-27;23;46,08
2023-10-28;0;40,00
2023-10-28;1;36,30
2023-10-28;2;35,15
2023-10-28;3;34,40
2023-10-28;4;34,40
2023-10-28;5;35,38
2023-10-28;6;39,77
2023-10-28;7;41,76
2023-10-28;8;69,45
2023-10-28;9;88,52
2023-10-28;10;87,35
2023-10-28;11;84,93
2023-10-28;12;69,75
2023-10-28;13;68,18
2023-10-28;14;66,27
2023-10-28;15;71,15
2023-10-28;16;78,14
2023-10-28;17;87,66
2023-10-28;18;123,32
2023-10-28;19;145,39
2023-10-28;20;92,38
2023-10-28;21;68,79
2023-10-28;22;61,91
2023-10-28;23;58,54
2023-10-29;0;34,33
2023-10-29;1;27,19
2023-10-29;2;25,34
2023-10-29;3;22,35
2023-10-29;4;21,15
2023-10-29;5;21,95
2023-10-29;6;22,83
2023-10-29;7;25,01
2023-10-29;8;25,54
2023-10-29;9;24,28
2023-10-29;10;23,93
2023-10-29;11;23,34
2023-10-29;12;23,70
2023-10-29;13;23,09
2023-10-29;14;22,42
2023-10-29;15;22,97
2023-10-29;16;34,25
2023-10-29;17;60,66
2023-10-29;18;65,83
2023-10-29;19;58,69
2023-10-29;20;44,11
2023-10-29;21;40,88
2023-10-29;22;34,28
2023-10-29;23;30,30
2023-10-30;0;18,56
2023-10-30;1;12,58
2023-10-30;2;11,85
2023-10-30;3;11,56
2023-10-30;4;11,56
2023-10-30;5;17,31
2023-10-30;6;25,16
2023-10-30;7;59,31
2023-10-30;8;77,14
2023-10-30;9;81,96
2023-10-30;10;77,25
2023-10-30;11;74,03
2023-10-30;12;72,32
2023-10-30;13;71,03
2023-10-30;14;72,82
2023-10-30;15;81,14
2023-10-30;16;88,75
2023-10-30;17;95,30
2023-10-30;18;108,07
2023-10-30;19;100,76
2023-10-30;20;86,53
2023-10-30;21;62,05
2023-10-30;22;45,98
2023-10-30;23;34,26
2023-10-31;0;29,57
2023-10-31;1;29,61
2023-10-31;2;29,88
2023-10-31;3;30,51
2023-10-31;4;29,96
2023-10-31;5;34,41
2023-10-31;6;79,92
2023-10-31;7;104,81
2023-10-31;8;105,42
2023-10-31;9;98,09
2023-10-31;10;90,77
2023-10-31;11;99,50
2023-10-31;12;99,06
2023-10-31;13;94,13
2023-10-31;14;60,46
2023-10-31;15;48,90
2023-10-31;16;40,84
2023-10-31;17;63,52
2023-10-31;18;33,35
2023-10-31;19;22,15
2023-10-31;20;19,77
2023-10-31;21;17,71
2023-10-31;22;13,33
2023-10-31;23;9,93
2023-11-01;0;3,06
2023-11-01;1;3,40
2023-11-01;2;4,09
2023-11-01;3;5,02
2023-11-01;4;9,37
2023-11-01;5;15,08
2023-11-01;6;64,95
2023-11-01;7;83,51
2023-11-01;8;75,74
2023-11-01;9;69,23
2023-11-01;10;58,17
2023-11-01;11;50,88
2023-11-01;12;47,64
2023-11-01;13;51,18
2023-11-01;14;59,95
2023-11-01;15;67,90
2023-11-01;16;70,88
2023-11-01;17;73,80
2023-11-01;18;71,09
2023-11-01;19;64,97
2023-11-01;20;53,15
2023-11-01;21;31,68
2023-11-01;22;19,11
2023-11-01;23;16,95
2023-11-02;0;20,19
2023-11-02;1;16,97
2023-11-02;2;15,38
2023-11-02;3;13,74
2023-11-02;4;15,63
2023-11-02;5;21,38
2023-11-02;6;67,90
2023-11-02;7;73,21
2023-11-02;8;77,81
2023-11-02;9;69,16
2023-11-02;10;60,08
2023-11-02;11;59,96
2023-11-02;12;58,95
2023-11-02;13;57,94
2023-11-02;14;63,65
2023-11-02;15;61,57
2023-11-02;16;62,67
2023-11-02;17;63,10
2023-11-02;18;58,28
2023-11-02;19;31,73
2023-11-02;20;26,78
2023-11-02;21;23,05
2023-11-02;22;20,95
2023-11-02;23;19,35
2023-11-03;0;15,17
2023-11-03;1;11,47
2023-11-03;2;10,00
2023-11-03;3;5,73
2023-11-03;4;10,05
2023-11-03;5;17,21
2023-11-03;6;18,13
2023-11-03;7;19,92
2023-11-03;8;20,50
2023-11-03;9;20,71
2023-11-03;10;20,57
2023-11-03;11;20,37
2023-11-03;12;20,16
2023-11-03;13;19,31
2023-11-03;14;18,38
2023-11-03;15;17,81
2023-11-03;16;17,44
2023-11-03;17;17,39
2023-11-03;18;16,75
2023-11-03;19;15,12
2023-11-03;20;12,10
2023-11-03;21;10,01
2023-11-03;22;4,96
2023-11-03;23;2,42
2023-11-04;0;10,00
2023-11-04;1;10,01
2023-11-04;2;7,14
2023-11-04;3;4,84
2023-11-04;4;3,78
2023-11-04;5;3,10
2023-11-04;6;2,23
2023-11-04;7;2,82
2023-11-04;8;4,35
2023-11-04;9;5,77
2023-11-04;10;8,90
2023-11-04;11;9,56
2023-11-04;12;9,59
2023-11-04;13;7,40
2023-11-04;14;6,18
2023-11-04;15;7,03
2023-11-04;16;10,36
2023-11-04;17;11,40
2023-11-04;18;11,28
2023-11-04;19;11,64
2023-11-04;20;11,26
2023-11-04;21;10,15
2023-11-04;22;7,81
2023-11-04;23;6,05
2023-11-05;0;8,50
2023-11-05;1;6,59
2023-11-05;2;5,18
2023-11-05;3;2,98
2023-11-05;4;4,24
2023-11-05;5;7,80
2023-11-05;6;7,11
2023-11-05;7;11,24
2023-11-05;8;15,03
2023-11-05;9;19,14
2023-11-05;10;23,79
2023-11-05;11;27,36
2023-11-05;12;29,06
2023-11-05;13;28,98
2023-11-05;14;31,96
2023-11-05;15;33,91
2023-11-05;16;42,13
2023-11-05;17;48,55
2023-11-05;18;46,75
2023-11-05;19;57,75
2023-11-05;20;36,75
2023-11-05;21;30,19
2023-11-05;22;26,85
2023-11-05;23;21,63
2023-11-06;0;19,00
2023-11-06;1;16,98
2023-11-06;2;16,91
2023-11-06;3;16,68
2023-11-06;4;16,94
2023-11-06;5;25,36
2023-11-06;6;60,17
2023-11-06;7;69,50
2023-11-06;8;83,10
2023-11-06;9;72,84
2023-11-06;10;61,92
2023-11-06;11;56,48
2023-11-06;12;58,05
2023-11-06;13;66,98
2023-11-06;14;77,80
2023-11-06;15;90,49
2023-11-06;16;108,92
2023-11-06;17;133,68
2023-11-06;18;146,26
2023-11-06;19;95,48
2023-11-06;20;78,47
2023-11-06;21;68,12
2023-11-06;22;44,96
2023-11-06;23;35,09
2023-11-07;0;40,31
2023-11-07;1;37,59
2023-11-07;2;34,67
2023-11-07;3;35,58
2023-11-07;4;40,06
2023-11-07;5;49,92
2023-11-07;6;85,64
2023-11-07;7;128,68
2023-11-07;8;131,57
2023-11-07;9;109,27
2023-11-07;10;96,36
2023-11-07;11;86,18
2023-11-07;12;83,54
2023-11-07;13;85,91
2023-11-07;14;94,47
2023-11-07;15;99,01
2023-11-07;16;109,62
2023-11-07;17;132,87
2023-11-07;18;144,74
2023-11-07;19;98,22
2023-11-07;20;84,79
2023-11-07;21;80,86
2023-11-07;22;62,20
2023-11-07;23;47,40
2023-11-08;0;39,91
2023-11-08;1;37,38
2023-11-08;2;35,96
2023-11-08;3;35,28
2023-11-08;4;37,04
2023-11-08;5;45,53
2023-11-08;6;75,15
2023-11-08;7;85,93
2023-11-08;8;101,87
2023-11-08;9;90,73
2023-11-08;10;82,73
2023-11-08;11;78,85
2023-11-08;12;75,71
2023-11-08;13;76,08
2023-11-08;14;80,57
2023-11-08;15;80,48
2023-11-08;16;82,77
2023-11-08;17;84,99
2023-11-08;18;78,51
2023-11-08;19;72,63
2023-11-08;20;59,25
2023-11-08;21;51,07
2023-11-08;22;39,90
2023-11-08;23;30,68
2023-11-09;0;33,27
2023-11-09;1;29,42
2023-11-09;2;27,23
2023-11-09;3;25,58
2023-11-09;4;25,61
2023-11-09;5;26,64
2023-11-09;6;31,60
2023-11-09;7;36,20
2023-11-09;8;36,90
2023-11-09;9;38,24
2023-11-09;10;38,23
2023-11-09;11;40,97
2023-11-09;12;41,83
2023-11-09;13;47,16
2023-11-09;14;50,92
2023-11-09;15;52,29
2023-11-09;16;92,01
2023-11-09;17;94,40
2023-11-09;18;93,42
2023-11-09;19;84,79
2023-11-09;20;38,93
2023-11-09;21;37,13
2023-11-09;22;33,18
2023-11-09;23;28,46
2023-11-10;0;27,78
2023-11-10;1;25,02
2023-11-10;2;23,71
2023-11-10;3;22,76
2023-11-10;4;22,48
2023-11-10;5;24,97
2023-11-10;6;30,00
2023-11-10;7;62,75
2023-11-10;8;81,64
2023-11-10;9;80,17
2023-11-10;10;79,06
2023-11-10;11;78,02
2023-11-10;12;70,00
2023-11-10;13;52,09
2023-11-10;14;45,00
2023-11-10;15;88,01
2023-11-10;16;47,33
2023-11-10;17;109,92
2023-11-10;18;33,51
2023-11-10;19;27,88
2023-11-10;20;24,81
2023-11-10;21;22,72
2023-11-10;22;22,02
2023-11-10;23;19,46
2023-11-11;0;20,19
2023-11-11;1;20,27
2023-11-11;2;20,01
2023-11-11;3;19,75
2023-11-11;4;20,20
2023-11-11;5;20,43
2023-11-11;6;21,00
2023-11-11;7;22,46
