hour,date,price
16,2023-09-07,"48,04"
17,2023-09-07,"103,14"
18,2023-09-07,"133,53"
19,2023-09-07,"167,27"
20,2023-09-07,"96,94"
21,2023-09-07,"20,60"
22,2023-09-07,"15,63"
23,2023-09-07,"12,93"
0,2023-09-08,"22,09"
1,2023-09-08,"18,94"
2,2023-09-08,"17,88"
3,2023-09-08,"17,50"
4,2023-09-08,"22,76"
5,2023-09-08,"93,26"
6,2023-09-08,"112,89"
7,2023-09-08,"133,76"
8,2023-09-08,"122,76"
9,2023-09-08,"100,31"
10,2023-09-08,"89,86"
11,2023-09-08,"82,48"
12,2023-09-08,"75,10"
13,2023-09-08,"70,91"
14,2023-09-08,"72,57"
15,2023-09-08,"80,23"
16,2023-09-08,"88,41"
17,2023-09-08,"107,90"
18,2023-09-08,"169,82"
19,2023-09-08,"223,63"
20,2023-09-08,"193,70"
21,2023-09-08,"25,55"
22,2023-09-08,"11,76"
23,2023-09-08,"9,73"
0,2023-09-09,"11,53"
1,2023-09-09,"11,15"
2,2023-09-09,"10,90"
3,2023-09-09,"10,83"
4,2023-09-09,"10,64"
5,2023-09-09,"8,76"
6,2023-09-09,"10,01"
7,2023-09-09,"10,55"
8,2023-09-09,"12,52"
9,2023-09-09,"15,28"
10,2023-09-09,"16,65"
11,2023-09-09,"16,25"
12,2023-09-09,"15,05"
13,2023-09-09,"10,66"
14,2023-09-09,"11,68"
15,2023-09-09,"13,31"
16,2023-09-09,"13,51"
17,2023-09-09,"13,42"
18,2023-09-09,"12,34"
19,2023-09-09,"10,11"
20,2023-09-09,"3,10"
21,2023-09-09,"1,93"
22,2023-09-09,"0,87"
23,2023-09-09,"-0,36"
0,2023-09-10,"-2,02"
1,2023-09-10,"-1,79"
2,2023-09-10,"-1,16"
3,2023-09-10,"-0,39"
4,2023-09-10,"0,54"
5,2023-09-10,"0,42"
6,2023-09-10,"2,24"
7,2023-09-10,"4,94"
8,2023-09-10,"10,16"
9,2023-09-10,"11,28"
10,2023-09-10,"11,58"
11,2023-09-10,"11,49"
12,2023-09-10,"8,28"
13,2023-09-10,"1,92"
14,2023-09-10,"5,48"
15,2023-09-10,"14,15"
16,2023-09-10,"17,13"
17,2023-09-10,"24,07"
18,2023-09-10,"25,96"
19,2023-09-10,"40,20"
20,2023-09-10,"27,62"
21,2023-09-10,"19,94"
22,2023-09-10,"15,94"
23,2023-09-10,"15,15"
0,2023-09-11,"15,30"
1,2023-09-11,"15,39"
2,2023-09-11,"16,15"
3,2023-09-11,"16,11"
4,2023-09-11,"15,68"
5,2023-09-11,"16,98"
6,2023-09-11,"130,26"
7,2023-09-11,"179,21"
8,2023-09-11,"136,44"
9,2023-09-11,"113,00"
10,2023-09-11,"95,16"
11,2023-09-11,"89,17"
12,2023-09-11,"87,67"
13,2023-09-11,"84,70"
14,2023-09-11,"85,50"
15,2023-09-11,"92,53"
16,2023-09-11,"98,70"
17,2023-09-11,"132,93"
18,2023-09-11,"262,96"
19,2023-09-11,"5,00"
20,2023-09-11,"2,21"
21,2023-09-11,"0,68"
22,2023-09-11,"-0,08"
23,2023-09-11,"-1,20"
0,2023-09-12,"-2,31"
1,2023-09-12,"-2,06"
2,2023-09-12,"-1,94"
3,2023-09-12,"-1,05"
4,2023-09-12,"0,04"
5,2023-09-12,"40,96"
6,2023-09-12,"151,97"
7,2023-09-12,"215,30"
8,2023-09-12,"146,39"
9,2023-09-12,"123,22"
10,2023-09-12,"108,44"
11,2023-09-12,"101,59"
12,2023-09-12,"96,46"
13,2023-09-12,"93,59"
14,2023-09-12,"97,08"
15,2023-09-12,"99,90"
16,2023-09-12,"109,17"
17,2023-09-12,"140,41"
18,2023-09-12,"187,01"
19,2023-09-12,"276,96"
20,2023-09-12,"184,40"
21,2023-09-12,"136,62"
22,2023-09-12,"115,55"
23,2023-09-12,"93,77"
0,2023-09-13,"106,45"
1,2023-09-13,"99,90"
2,2023-09-13,"97,86"
3,2023-09-13,"93,76"
4,2023-09-13,"93,49"
5,2023-09-13,"97,92"
6,2023-09-13,"124,74"
7,2023-09-13,"139,71"
8,2023-09-13,"137,72"
9,2023-09-13,"124,91"
10,2023-09-13,"103,21"
11,2023-09-13,"96,86"
12,2023-09-13,"93,97"
13,2023-09-13,"92,83"
14,2023-09-13,"92,02"
15,2023-09-13,"95,30"
16,2023-09-13,"96,02"
17,2023-09-13,"104,39"
18,2023-09-13,"124,98"
19,2023-09-13,"153,50"
20,2023-09-13,"141,67"
21,2023-09-13,"122,79"
22,2023-09-13,"11,95"
23,2023-09-13,"10,16"
0,2023-09-14,"11,08"
1,2023-09-14,"10,98"
2,2023-09-14,"10,75"
3,2023-09-14,"10,86"
4,2023-09-14,"11,23"
5,2023-09-14,"103,99"
6,2023-09-14,"139,88"
7,2023-09-14,"178,36"
8,2023-09-14,"155,09"
9,2023-09-14,"118,02"
10,2023-09-14,"96,82"
11,2023-09-14,"91,59"
12,2023-09-14,"91,25"
13,2023-09-14,"89,66"
14,2023-09-14,"88,14"
15,2023-09-14,"89,70"
16,2023-09-14,"94,16"
17,2023-09-14,"116,84"
18,2023-09-14,"173,01"
19,2023-09-14,"230,28"
20,2023-09-14,"185,80"
21,2023-09-14,"133,34"
22,2023-09-14,"114,14"
23,2023-09-14,"99,37"
0,2023-09-15,"100,89"
1,2023-09-15,"97,01"
2,2023-09-15,"96,30"
3,2023-09-15,"96,37"
4,2023-09-15,"97,03"
5,2023-09-15,"99,43"
6,2023-09-15,"138,64"
7,2023-09-15,"150,87"
8,2023-09-15,"125,07"
9,2023-09-15,"104,38"
10,2023-09-15,"93,58"
11,2023-09-15,"89,46"
12,2023-09-15,"78,57"
13,2023-09-15,"62,89"
14,2023-09-15,"71,19"
15,2023-09-15,"84,88"
16,2023-09-15,"93,40"
17,2023-09-15,"114,67"
18,2023-09-15,"155,21"
19,2023-09-15,"189,87"
20,2023-09-15,"142,75"
21,2023-09-15,"109,95"
22,2023-09-15,"99,60"
23,2023-09-15,"93,47"
0,2023-09-16,"93,93"
1,2023-09-16,"91,77"
2,2023-09-16,"86,56"
3,2023-09-16,"76,57"
4,2023-09-16,"85,18"
5,2023-09-16,"82,44"
6,2023-09-16,"100,99"
7,2023-09-16,"105,81"
8,2023-09-16,"99,23"
9,2023-09-16,"88,61"
10,2023-09-16,"77,10"
11,2023-09-16,"63,41"
12,2023-09-16,"53,18"
13,2023-09-16,"31,66"
14,2023-09-16,"33,57"
15,2023-09-16,"72,67"
16,2023-09-16,"85,34"
17,2023-09-16,"105,56"
18,2023-09-16,"130,35"
19,2023-09-16,"176,89"
20,2023-09-16,"140,17"
21,2023-09-16,"114,67"
22,2023-09-16,"102,51"
23,2023-09-16,"97,50"
0,2023-09-17,"11,30"
1,2023-09-17,"10,52"
2,2023-09-17,"9,93"
3,2023-09-17,"9,05"
4,2023-09-17,"6,13"
5,2023-09-17,"4,87"
6,2023-09-17,"79,34"
7,2023-09-17,"89,24"
8,2023-09-17,"91,57"
9,2023-09-17,"81,16"
10,2023-09-17,"69,10"
11,2023-09-17,"38,85"
12,2023-09-17,"20,61"
13,2023-09-17,"4,08"
14,2023-09-17,"4,30"
15,2023-09-17,"11,14"
16,2023-09-17,"49,28"
17,2023-09-17,"106,15"
18,2023-09-17,"124,96"
19,2023-09-17,"103,36"
20,2023-09-17,"15,09"
21,2023-09-17,"13,21"
22,2023-09-17,"12,23"
23,2023-09-17,"11,88"
0,2023-09-18,"9,51"
1,2023-09-18,"8,85"
2,2023-09-18,"8,64"
3,2023-09-18,"8,41"
4,2023-09-18,"8,63"
5,2023-09-18,"9,32"
6,2023-09-18,"9,32"
7,2023-09-18,"10,00"
8,2023-09-18,"10,42"
9,2023-09-18,"10,78"
10,2023-09-18,"10,88"
11,2023-09-18,"10,06"
12,2023-09-18,"9,89"
13,2023-09-18,"9,55"
14,2023-09-18,"8,90"
15,2023-09-18,"9,09"
16,2023-09-18,"9,67"
17,2023-09-18,"9,48"
18,2023-09-18,"8,59"
19,2023-09-18,"7,74"
20,2023-09-18,"4,96"
21,2023-09-18,"2,90"
22,2023-09-18,"0,42"
23,2023-09-18,"-0,07"
0,2023-09-19,"-0,02"
1,2023-09-19,"-0,20"
2,2023-09-19,"-1,12"
3,2023-09-19,"-1,15"
4,2023-09-19,"-1,12"
5,2023-09-19,"-0,03"
6,2023-09-19,"1,81"
7,2023-09-19,"2,61"
8,2023-09-19,"2,98"
9,2023-09-19,"2,92"
10,2023-09-19,"2,67"
11,2023-09-19,"1,50"
12,2023-09-19,"-1,11"
13,2023-09-19,"-1,36"
14,2023-09-19,"-1,86"
15,2023-09-19,"-1,90"
16,2023-09-19,"-0,08"
17,2023-09-19,"0,25"
18,2023-09-19,"0,25"
19,2023-09-19,"0,09"
20,2023-09-19,"0,00"
21,2023-09-19,"-0,07"
22,2023-09-19,"-0,49"
23,2023-09-19,"-1,96"
0,2023-09-20,"-3,43"
1,2023-09-20,"-3,70"
2,2023-09-20,"-3,70"
3,2023-09-20,"-3,40"
4,2023-09-20,"-2,67"
5,2023-09-20,"-1,26"
6,2023-09-20,"0,01"
7,2023-09-20,"2,06"
8,2023-09-20,"2,90"
9,2023-09-20,"2,98"
10,2023-09-20,"2,24"
11,2023-09-20,"0,54"
12,2023-09-20,"0,00"
13,2023-09-20,"-0,01"
14,2023-09-20,"0,00"
15,2023-09-20,"0,37"
16,2023-09-20,"2,89"
17,2023-09-20,"8,92"
18,2023-09-20,"9,97"
19,2023-09-20,"32,47"
20,2023-09-20,"9,18"
21,2023-09-20,"5,84"
22,2023-09-20,"2,68"
23,2023-09-20,"1,30"
0,2023-09-21,"0,59"
1,2023-09-21,"0,11"
2,2023-09-21,"0,00"
3,2023-09-21,"-0,01"
4,2023-09-21,"0,01"
5,2023-09-21,"0,59"
6,2023-09-21,"1,86"
7,2023-09-21,"3,99"
8,2023-09-21,"4,95"
9,2023-09-21,"3,17"
10,2023-09-21,"2,25"
11,2023-09-21,"1,83"
12,2023-09-21,"1,75"
13,2023-09-21,"1,41"
14,2023-09-21,"1,32"
15,2023-09-21,"1,58"
16,2023-09-21,"1,85"
17,2023-09-21,"2,08"
18,2023-09-21,"2,08"
19,2023-09-21,"1,90"
20,2023-09-21,"1,43"
21,2023-09-21,"0,52"
22,2023-09-21,"-0,01"
23,2023-09-21,"-0,61"
0,2023-09-22,"-1,57"
1,2023-09-22,"-1,65"
2,2023-09-22,"-1,47"
3,2023-09-22,"-1,17"
4,2023-09-22,"-0,74"
5,2023-09-22,"-0,01"
6,2023-09-22,"0,95"
7,2023-09-22,"134,72"
8,2023-09-22,"132,50"
9,2023-09-22,"107,18"
10,2023-09-22,"97,25"
11,2023-09-22,"88,75"
12,2023-09-22,"83,59"
13,2023-09-22,"75,92"
14,2023-09-22,"70,89"
15,2023-09-22,"73,26"
16,2023-09-22,"85,27"
17,2023-09-22,"1,04"
18,2023-09-22,"1,05"
19,2023-09-22,"1,00"
20,2023-09-22,"0,58"
21,2023-09-22,"0,06"
22,2023-09-22,"0,00"
23,2023-09-22,"-0,22"
0,2023-09-23,"-0,01"
1,2023-09-23,"-0,01"
2,2023-09-23,"-0,01"
3,2023-09-23,"0,00"
4,2023-09-23,"0,01"
5,2023-09-23,"0,28"
6,2023-09-23,"0,23"
7,2023-09-23,"1,00"
8,2023-09-23,"2,26"
9,2023-09-23,"3,08"
10,2023-09-23,"3,75"
11,2023-09-23,"3,80"
12,2023-09-23,"3,45"
13,2023-09-23,"3,33"
14,2023-09-23,"3,65"
15,2023-09-23,"4,59"
16,2023-09-23,"4,99"
17,2023-09-23,"5,96"
18,2023-09-23,"6,90"
19,2023-09-23,"6,13"
20,2023-09-23,"4,97"
21,2023-09-23,"4,92"
22,2023-09-23,"3,79"
23,2023-09-23,"2,69"
0,2023-09-24,"2,03"
1,2023-09-24,"1,70"
2,2023-09-24,"1,36"
3,2023-09-24,"1,04"
4,2023-09-24,"0,94"
5,2023-09-24,"1,18"
6,2023-09-24,"1,11"
7,2023-09-24,"1,82"
8,2023-09-24,"2,64"
9,2023-09-24,"2,75"
10,2023-09-24,"1,06"
11,2023-09-24,"0,85"
12,2023-09-24,"-0,03"
13,2023-09-24,"-2,62"
14,2023-09-24,"-1,98"
15,2023-09-24,"-0,03"
16,2023-09-24,"4,49"
17,2023-09-24,"7,60"
18,2023-09-24,"130,69"
19,2023-09-24,"153,32"
20,2023-09-24,"131,74"
21,2023-09-24,"78,21"
22,2023-09-24,"2,77"
23,2023-09-24,"1,47"
0,2023-09-25,"0,24"
1,2023-09-25,"-0,01"
2,2023-09-25,"-0,83"
3,2023-09-25,"-1,48"
4,2023-09-25,"-1,67"
5,2023-09-25,"-0,62"
6,2023-09-25,"0,01"
7,2023-09-25,"1,05"
8,2023-09-25,"1,88"
9,2023-09-25,"2,00"
10,2023-09-25,"1,69"
11,2023-09-25,"0,95"
12,2023-09-25,"0,11"
13,2023-09-25,"0,01"
14,2023-09-25,"0,01"
15,2023-09-25,"0,00"
16,2023-09-25,"0,00"
17,2023-09-25,"0,00"
18,2023-09-25,"0,01"
19,2023-09-25,"0,01"
20,2023-09-25,"-0,02"
21,2023-09-25,"-0,76"
22,2023-09-25,"-1,67"
23,2023-09-25,"-2,50"
0,2023-09-26,"-3,80"
1,2023-09-26,"-4,03"
2,2023-09-26,"-3,74"
3,2023-09-26,"-3,42"
4,2023-09-26,"-2,46"
5,2023-09-26,"-0,63"
6,2023-09-26,"148,60"
7,2023-09-26,"258,14"
8,2023-09-26,"159,56"
9,2023-09-26,"116,62"
10,2023-09-26,"100,41"
11,2023-09-26,"92,98"
12,2023-09-26,"88,75"
13,2023-09-26,"78,74"
14,2023-09-26,"88,44"
15,2023-09-26,"98,02"
16,2023-09-26,"104,51"
17,2023-09-26,"132,23"
18,2023-09-26,"175,92"
19,2023-09-26,"240,89"
20,2023-09-26,"156,49"
21,2023-09-26,"1,65"
22,2023-09-26,"0,43"
23,2023-09-26,"-0,04"
0,2023-09-27,"1,51"
1,2023-09-27,"1,17"
2,2023-09-27,"1,34"
3,2023-09-27,"1,31"
4,2023-09-27,"1,41"
5,2023-09-27,"2,20"
6,2023-09-27,"3,20"
7,2023-09-27,"217,36"
8,2023-09-27,"124,94"
9,2023-09-27,"57,95"
10,2023-09-27,"6,90"
11,2023-09-27,"5,69"
12,2023-09-27,"4,73"
13,2023-09-27,"3,29"
14,2023-09-27,"2,94"
15,2023-09-27,"2,93"
16,2023-09-27,"3,27"
17,2023-09-27,"11,53"
18,2023-09-27,"190,26"
19,2023-09-27,"209,55"
20,2023-09-27,"138,67"
21,2023-09-27,"2,95"
22,2023-09-27,"2,28"
23,2023-09-27,"2,05"
0,2023-09-28,"2,06"
1,2023-09-28,"1,98"
2,2023-09-28,"1,85"
3,2023-09-28,"1,67"
4,2023-09-28,"2,07"
5,2023-09-28,"3,81"
6,2023-09-28,"7,99"
7,2023-09-28,"32,98"
8,2023-09-28,"41,19"
9,2023-09-28,"33,50"
10,2023-09-28,"31,57"
11,2023-09-28,"11,96"
12,2023-09-28,"9,47"
13,2023-09-28,"7,92"
14,2023-09-28,"6,31"
15,2023-09-28,"5,83"
16,2023-09-28,"6,40"
17,2023-09-28,"30,00"
18,2023-09-28,"30,01"
19,2023-09-28,"4,30"
20,2023-09-28,"2,74"
21,2023-09-28,"1,68"
22,2023-09-28,"0,06"
23,2023-09-28,"-0,65"
0,2023-09-29,"-0,60"
1,2023-09-29,"-0,60"
2,2023-09-29,"-0,57"
3,2023-09-29,"-0,36"
4,2023-09-29,"0,00"
5,2023-09-29,"1,65"
6,2023-09-29,"3,48"
7,2023-09-29,"5,16"
8,2023-09-29,"6,62"
9,2023-09-29,"7,02"
10,2023-09-29,"6,95"
11,2023-09-29,"6,84"
12,2023-09-29,"6,25"
13,2023-09-29,"6,24"
14,2023-09-29,"5,83"
15,2023-09-29,"5,83"
16,2023-09-29,"5,91"
17,2023-09-29,"6,05"
18,2023-09-29,"5,29"
19,2023-09-29,"4,99"
20,2023-09-29,"3,64"
21,2023-09-29,"2,63"
22,2023-09-29,"1,71"
23,2023-09-29,"0,16"
0,2023-09-30,"-0,02"
1,2023-09-30,"-0,04"
2,2023-09-30,"-0,07"
3,2023-09-30,"-0,02"
4,2023-09-30,"0,00"
5,2023-09-30,"0,01"
6,2023-09-30,"0,07"
7,2023-09-30,"1,24"
8,2023-09-30,"1,98"
9,2023-09-30,"2,14"
10,2023-09-30,"1,50"
11,2023-09-30,"0,04"
12,2023-09-30,"-0,17"
13,2023-09-30,"-1,10"
14,2023-09-30,"-1,73"
15,2023-09-30,"-1,34"
16,2023-09-30,"-1,06"
17,2023-09-30,"-0,80"
18,2023-09-30,"-0,43"
19,2023-09-30,"-0,39"
20,2023-09-30,"-0,82"
21,2023-09-30,"-1,04"
22,2023-09-30,"-1,12"
23,2023-09-30,"-1,68"
0,2023-10-01,"-1,99"
1,2023-10-01,"-2,02"
2,2023-10-01,"-2,08"
3,2023-10-01,"-2,09"
4,2023-10-01,"-2,07"
5,2023-10-01,"-2,07"
6,2023-10-01,"-2,00"
7,2023-10-01,"-1,79"
8,2023-10-01,"-1,07"
9,2023-10-01,"-0,16"
10,2023-10-01,"0,00"
11,2023-10-01,"0,39"
12,2023-10-01,"-0,05"
13,2023-10-01,"-1,89"
14,2023-10-01,"-0,73"
15,2023-10-01,"1,53"
16,2023-10-01,"3,22"
17,2023-10-01,"4,79"
18,2023-10-01,"5,68"
19,2023-10-01,"5,91"
20,2023-10-01,"4,98"
21,2023-10-01,"4,88"
22,2023-10-01,"4,25"
23,2023-10-01,"3,59"
0,2023-10-02,"2,79"
1,2023-10-02,"2,78"
2,2023-10-02,"2,91"
3,2023-10-02,"3,15"
4,2023-10-02,"3,86"
5,2023-10-02,"4,98"
6,2023-10-02,"7,48"
7,2023-10-02,"32,90"
8,2023-10-02,"141,03"
9,2023-10-02,"115,00"
10,2023-10-02,"11,42"
11,2023-10-02,"10,85"
12,2023-10-02,"9,69"
13,2023-10-02,"9,10"
14,2023-10-02,"8,86"
15,2023-10-02,"8,96"
16,2023-10-02,"9,33"
17,2023-10-02,"10,32"
18,2023-10-02,"10,27"
19,2023-10-02,"9,91"
20,2023-10-02,"6,89"
21,2023-10-02,"5,01"
22,2023-10-02,"4,18"
23,2023-10-02,"3,10"
0,2023-10-03,"2,99"
1,2023-10-03,"2,96"
2,2023-10-03,"2,96"
3,2023-10-03,"2,97"
4,2023-10-03,"3,20"
5,2023-10-03,"4,41"
6,2023-10-03,"6,16"
7,2023-10-03,"11,66"
8,2023-10-03,"10,68"
9,2023-10-03,"4,93"
10,2023-10-03,"3,31"
11,2023-10-03,"2,99"
12,2023-10-03,"2,98"
13,2023-10-03,"2,78"
14,2023-10-03,"2,64"
15,2023-10-03,"2,58"
16,2023-10-03,"2,92"
17,2023-10-03,"4,98"
18,2023-10-03,"8,31"
19,2023-10-03,"7,62"
20,2023-10-03,"5,38"
21,2023-10-03,"4,09"
22,2023-10-03,"2,69"
23,2023-10-03,"0,73"
0,2023-10-04,"0,13"
1,2023-10-04,"0,01"
2,2023-10-04,"-0,02"
3,2023-10-04,"-0,07"
4,2023-10-04,"-0,09"
5,2023-10-04,"-0,06"
6,2023-10-04,"1,57"
7,2023-10-04,"4,75"
8,2023-10-04,"4,96"
9,2023-10-04,"4,11"
10,2023-10-04,"2,76"
11,2023-10-04,"1,92"
12,2023-10-04,"1,48"
13,2023-10-04,"1,24"
14,2023-10-04,"1,33"
15,2023-10-04,"1,42"
16,2023-10-04,"2,44"
17,2023-10-04,"3,18"
18,2023-10-04,"3,17"
19,2023-10-04,"2,52"
20,2023-10-04,"1,59"
21,2023-10-04,"0,13"
22,2023-10-04,"0,00"
23,2023-10-04,"-0,31"
0,2023-10-05,"0,00"
1,2023-10-05,"-0,03"
2,2023-10-05,"-0,06"
3,2023-10-05,"-0,05"
4,2023-10-05,"-0,01"
5,2023-10-05,"0,11"
6,2023-10-05,"2,98"
7,2023-10-05,"4,97"
8,2023-10-05,"6,98"
9,2023-10-05,"7,81"
10,2023-10-05,"7,32"
11,2023-10-05,"6,89"
12,2023-10-05,"5,68"
13,2023-10-05,"4,99"
14,2023-10-05,"4,96"
15,2023-10-05,"5,20"
16,2023-10-05,"7,25"
17,2023-10-05,"8,28"
18,2023-10-05,"51,14"
19,2023-10-05,"139,92"
20,2023-10-05,"15,03"
21,2023-10-05,"4,91"
22,2023-10-05,"3,99"
23,2023-10-05,"2,98"
0,2023-10-06,"2,82"
1,2023-10-06,"2,52"
2,2023-10-06,"2,27"
3,2023-10-06,"2,39"
4,2023-10-06,"2,83"
5,2023-10-06,"3,86"
6,2023-10-06,"5,60"
7,2023-10-06,"14,44"
8,2023-10-06,"18,97"
9,2023-10-06,"12,04"
10,2023-10-06,"9,87"
11,2023-10-06,"6,81"
12,2023-10-06,"4,96"
13,2023-10-06,"2,90"
14,2023-10-06,"2,04"
15,2023-10-06,"2,87"
16,2023-10-06,"2,67"
17,2023-10-06,"2,83"
18,2023-10-06,"2,83"
19,2023-10-06,"1,98"
20,2023-10-06,"1,14"
21,2023-10-06,"0,05"
22,2023-10-06,"-0,09"
23,2023-10-06,"-1,20"
0,2023-10-07,"-3,41"
1,2023-10-07,"-3,41"
2,2023-10-07,"-3,63"
3,2023-10-07,"-4,31"
4,2023-10-07,"-3,48"
5,2023-10-07,"-3,79"
6,2023-10-07,"-3,07"
7,2023-10-07,"-1,66"
8,2023-10-07,"-0,19"
9,2023-10-07,"-0,08"
10,2023-10-07,"-0,09"
11,2023-10-07,"-0,19"
12,2023-10-07,"-0,28"
13,2023-10-07,"-0,38"
14,2023-10-07,"-0,33"
15,2023-10-07,"-0,08"
16,2023-10-07,"0,00"
17,2023-10-07,"0,38"
18,2023-10-07,"1,19"
19,2023-10-07,"0,70"
20,2023-10-07,"0,00"
21,2023-10-07,"-0,09"
22,2023-10-07,"-1,03"
23,2023-10-07,"-1,96"
0,2023-10-08,"-1,68"
1,2023-10-08,"-1,99"
2,2023-10-08,"-2,04"
3,2023-10-08,"-2,07"
4,2023-10-08,"-2,05"
5,2023-10-08,"-1,80"
6,2023-10-08,"-1,10"
7,2023-10-08,"-0,04"
8,2023-10-08,"0,51"
9,2023-10-08,"1,31"
10,2023-10-08,"1,36"
11,2023-10-08,"1,30"
12,2023-10-08,"1,32"
13,2023-10-08,"1,35"
14,2023-10-08,"1,64"
15,2023-10-08,"2,50"
16,2023-10-08,"3,33"
17,2023-10-08,"4,96"
18,2023-10-08,"7,71"
19,2023-10-08,"11,36"
20,2023-10-08,"9,15"
21,2023-10-08,"7,23"
22,2023-10-08,"6,05"
23,2023-10-08,"4,99"
0,2023-10-09,"4,73"
1,2023-10-09,"3,76"
2,2023-10-09,"3,90"
3,2023-10-09,"4,19"
4,2023-10-09,"4,96"
5,2023-10-09,"7,52"
6,2023-10-09,"53,28"
7,2023-10-09,"111,80"
8,2023-10-09,"126,91"
9,2023-10-09,"121,43"
10,2023-10-09,"111,59"
11,2023-10-09,"105,36"
12,2023-10-09,"98,99"
13,2023-10-09,"98,19"
14,2023-10-09,"102,97"
15,2023-10-09,"107,28"
16,2023-10-09,"110,31"
17,2023-10-09,"129,32"
18,2023-10-09,"189,22"
19,2023-10-09,"221,70"
20,2023-10-09,"180,07"
21,2023-10-09,"129,57"
22,2023-10-09,"52,09"
23,2023-10-09,"10,56"
0,2023-10-10,"28,24"
1,2023-10-10,"8,83"
2,2023-10-10,"8,23"
3,2023-10-10,"8,60"
4,2023-10-10,"17,14"
5,2023-10-10,"50,14"
6,2023-10-10,"126,88"
7,2023-10-10,"201,92"
8,2023-10-10,"198,63"
9,2023-10-10,"132,10"
10,2023-10-10,"116,20"
11,2023-10-10,"104,16"
12,2023-10-10,"94,33"
13,2023-10-10,"51,63"
14,2023-10-10,"46,81"
15,2023-10-10,"41,05"
16,2023-10-10,"47,60"
17,2023-10-10,"42,73"
18,2023-10-10,"26,38"
19,2023-10-10,"4,92"
20,2023-10-10,"2,05"
21,2023-10-10,"0,01"
22,2023-10-10,"-1,74"
23,2023-10-10,"-3,08"
0,2023-10-11,"-4,54"
1,2023-10-11,"-4,98"
2,2023-10-11,"-5,09"
3,2023-10-11,"-5,15"
4,2023-10-11,"-4,86"
5,2023-10-11,"-3,45"
6,2023-10-11,"-1,10"
7,2023-10-11,"0,01"
8,2023-10-11,"1,60"
9,2023-10-11,"2,09"
10,2023-10-11,"2,48"
11,2023-10-11,"1,05"
12,2023-10-11,"0,00"
13,2023-10-11,"-0,06"
14,2023-10-11,"-0,04"
15,2023-10-11,"0,06"
16,2023-10-11,"1,17"
17,2023-10-11,"1,32"
18,2023-10-11,"0,87"
19,2023-10-11,"0,00"
20,2023-10-11,"-0,96"
21,2023-10-11,"-2,03"
22,2023-10-11,"-3,21"
23,2023-10-11,"-5,08"
0,2023-10-12,"-7,60"
1,2023-10-12,"-10,00"
2,2023-10-12,"-10,08"
3,2023-10-12,"-10,39"
4,2023-10-12,"-10,03"
5,2023-10-12,"-4,41"
6,2023-10-12,"-2,17"
7,2023-10-12,"-0,36"
8,2023-10-12,"0,00"
9,2023-10-12,"0,00"
10,2023-10-12,"-0,11"
11,2023-10-12,"-1,10"
12,2023-10-12,"-1,94"
13,2023-10-12,"-2,09"
14,2023-10-12,"-2,09"
15,2023-10-12,"-2,07"
16,2023-10-12,"-2,03"
17,2023-10-12,"-1,10"
18,2023-10-12,"-0,11"
19,2023-10-12,"-0,10"
20,2023-10-12,"-0,76"
21,2023-10-12,"-1,07"
22,2023-10-12,"-1,67"
23,2023-10-12,"-2,07"
0,2023-10-13,"-2,08"
1,2023-10-13,"-2,03"
2,2023-10-13,"-1,25"
3,2023-10-13,"-0,19"
4,2023-10-13,"0,53"
5,2023-10-13,"2,96"
6,2023-10-13,"6,18"
7,2023-10-13,"47,51"
8,2023-10-13,"51,15"
9,2023-10-13,"48,56"
10,2023-10-13,"46,10"
11,2023-10-13,"34,24"
12,2023-10-13,"9,92"
13,2023-10-13,"7,13"
14,2023-10-13,"4,42"
15,2023-10-13,"4,24"
16,2023-10-13,"4,26"
17,2023-10-13,"3,60"
18,2023-10-13,"3,94"
19,2023-10-13,"2,70"
20,2023-10-13,"1,09"
21,2023-10-13,"-0,10"
22,2023-10-13,"-2,01"
23,2023-10-13,"-2,98"
0,2023-10-14,"-1,25"
1,2023-10-14,"-2,06"
2,2023-10-14,"-2,77"
3,2023-10-14,"-3,43"
4,2023-10-14,"-3,95"
5,2023-10-14,"-4,37"
6,2023-10-14,"-3,02"
7,2023-10-14,"-2,60"
8,2023-10-14,"-2,03"
9,2023-10-14,"-2,03"
10,2023-10-14,"-2,19"
11,2023-10-14,"-2,19"
12,2023-10-14,"-2,60"
13,2023-10-14,"-2,62"
14,2023-10-14,"-2,11"
15,2023-10-14,"-1,25"
16,2023-10-14,"-1,02"
17,2023-10-14,"0,00"
18,2023-10-14,"0,01"
19,2023-10-14,"0,00"
20,2023-10-14,"-1,07"
21,2023-10-14,"-1,27"
22,2023-10-14,"-2,24"
23,2023-10-14,"-3,08"
0,2023-10-15,"-4,37"
1,2023-10-15,"-4,40"
2,2023-10-15,"-4,43"
3,2023-10-15,"-4,35"
4,2023-10-15,"-4,33"
5,2023-10-15,"-3,97"
6,2023-10-15,"-3,32"
7,2023-10-15,"-3,01"
8,2023-10-15,"-2,61"
9,2023-10-15,"-3,03"
10,2023-10-15,"-3,01"
11,2023-10-15,"-3,04"
12,2023-10-15,"-3,07"
13,2023-10-15,"-3,06"
14,2023-10-15,"-2,61"
15,2023-10-15,"-2,10"
16,2023-10-15,"-1,12"
17,2023-10-15,"-0,03"
18,2023-10-15,"0,00"
19,2023-10-15,"-0,01"
20,2023-10-15,"-0,46"
